Tweet,Label
"obs, aku udah excited banget dari awal, episode 1-3 bahkn aku sampe rewatch karna seru bgt, tp dipertengahan capek, karna aku ga terlalu suka sama drama yg alurnya lambat, kesel sendiri, padahal suka bgt sama choi ung",Love
demi apapun suaranya niji enak banget ya allah. sanji mengmaaf aku gonggong buat niji dulu,Joy
bo** tuh apa ya?? boring? bodoh?,Neutral
bodoh tdk apa tapi jangan dungu om said didu belajar mufon dari sakit hati om,Anger
"takutnya kecewa,jadi kasihan gitu",Fear
"takut bgt karna kepala pusing, tenggorokan mulai serak dan badan anget :"" untung kemajuan teknologi di tahun 2022 ini menyelamatkan anak kost sepertiku :') terimakasih gomart",Fear
sedih banget onlen lagi,Sad
"halah, ntar pas gw jawab, gw dikatain nyontek gugel lagi, jawab salah ga jawab salah. oalah, angel ancen lek wes debat karo banci tolol koyok ngene, aku seh isin wakak",Anger
"demi masa depan yang cerah,aku di larang menyerah",Joy
"tapi keselnya sih ya itu, ada pertanyaan dari base yang mewakili gue banget, tapi kok sepi banget, gue udah nungguin padal",Anger
biasa di modusin kan,Neutral
jelas agar orang ngga takut sama tni..,Neutral
"jadi keinget,, dulu suka bgt ma ini lagu ampe ngapain aja tuh nyanyi lagu ini, mandi,makan,kerja,santai aja nyanyiin nih lagu tanpa tau videoclip aslinya.. pas buka ytb and nonton vclip nya,, auto kicep saya tapi jujur lagunya emng bagus nagih lagi",Neutral
si gwinam?? kayaknya dia punya keinginan hidup yg tinggi kan ada dendam sama chongsan,Anger
"kalo udah dengerin satu lagu dan udah suka banget, pasti bakal di ulang2 terus sampe moal",Love
emang emosi,Anger
yah kecewa dak do stiker nyo lagi,Sad
pagi yg cerah dapet kabar baik dari bighit,Joy
"sederhana saja kami sadar bagi rakyat biasa, ""yang berjuang kalah dengan yang beruang""",Neutral
liatliat! tweet! jangan kaget! jangan anggep alay! namanya juga bot! jangan nyesel udah baca! ntar gue kasih panserpis kok! botbot,Anger
entah harus bersyukur karena dikasi tips atau emosi karena secara tidak langsung tertampar kenyataan,Anger
"suka rasa kacang merah, enak banget",Love
"jeyop kamu itu ceriminan diriku. terus hidup bahagia ya sampai akhir hayat kita. jangan sampai sakit, sehat terus, makan yg banyak, terus ciptakan karya2 yg luar biasa. sampai ketemu ditahun berikutnya",Joy
kurang ajar bgt manusia yg nyebarin id tele gue di gc 'anonymous chat' yg ngcht org sange semua tolol,Anger
"hahahaa takut, anaknya galak",Fear
"lain kali otak tuh biarin aja stay di kepala jangan dipindah pindah ke kontol juancok, tolol kan jadinya. gih musnah aja, ngehabis2in oksigen aja kalau hidup",Anger
"sedih, melas, tur kecewa sama diri sendiri. ngedumel wae nanging raono perubahan e. kudu pie nek wes ngene??",Sad
rambutnya lucu banget mbaa suka bgt,Love
"happy birthday vale, bahagia selalu ya!!",Joy
ni semua normal bohh,Neutral
"gue pagi ini kecewa bgt sama gojek, pertama kode voucher sama sekali ga bisa di claim. kedua alamat yg biasa gue gunain buat balik masa dititikin jauh bgt ke jakarta barat wkwkw gila gosend yg harusnya ga sampe 50rb jd diatas 60rb",Anger
"cara terbaik untuk membalas dendam terhadap orang yang menghina anda, adalah menjadi lebih berhasil daripadanya.",Neutral
meng sedih wkwk,Sad
what a shame bro santai santai ye jangan marah marah jangan cari pulakaku sayang hg,Neutral
"ternyata ada yg lebih bego dari aku, jauh malah",Anger
kok bisa kamu semangat,Neutral
sepi dagangan btw wkwk apa masih imlekan ya wkwkw,Joy
"sebagai manusia lo harus punya 1 dari 3 aspek ini. kecerdasan, sikap, fisik. biar ada ""tapi""nya. dia kan bego, jelek, tapi sopan banget dia, suka nolongin gw. atau ni anak galak tukang boong, jelek pula tapi dia pinter si nilai gw bagus temenan sama dia. minimal punya 1.",Neutral
"most noticed kulit jadi lebih halus. pori-pori terlihat samar. setiap pagi kulitku terlihat fresh dan plumpy. efek brighteningnya juga ada. aku suka banget hidrasinya. untuk menghilangkan bekas jerawat belum terlihat ya, karena pemakaian juga masih sekitar 3 minggu.worth to try",Love
kulit ayam enak banget sih ga ada duanya,Joy
kecewa lagi,Sad
sedih blm dikabarin sama ayangk,Sad
kalau belum biasa masukin pc ke insleeve mending beli uk 6x9,Neutral
heran banget langganan luka kena pager kosan kalo mau mudik hari hari biasa (alhamdulillahnya) gaperna padahal,Neutral
ini adalah satu ide yang keluar saat aku lagi berpikir keras untuk ide part au mavenzer selanjutnya alias kenapa melenceng ke benci jadi cinta,Neutral
kita saja yg lalai,Neutral
"ralf rangnick: ""di babak pertama kami seharusnya dengan mudah dapat unggul 3 gol, dan babak kedua kami juga memiliki peluang. kami seharusnya memenangkan pertandingan di waktu normal. melalui adu penalti, kami tahu apa pun dapat terjadi.""",Neutral
"semangat kak, jangan banyak pikiran dulu ya kak biar imun nya tetap baik kak, banyak minum vitamin kak, ditunggu kabar baik nya kak",Joy
"jangankan fandom lain, orang orang 1 fandom mereka yang malu sama kelakuan circle ini aja ga di dengerin haha kalo sakit psikis better bawa ke psikiater si.",Neutral
"kalo abis sakit lalu sebats udah berasa enak lagi, itu tanda kalo sudah sembuh",Neutral
"siipp kak, kalo gitu bisa ikutin semua s&k giveaway yg ada di caption postingannya ya. semangat terus! :) ^mc",Joy
"amit amit banget gila kek bangga bgt tu orang suka ngentot sana sini, kek big rewards buat dia, sinting banget goblok",Anger
"huhu jiheon graduation yaabakalan kangen belajar bareng jiheon,aku kalo ngerjain tugas suka sekalian nonton vlog jiheon yg belajar. biar kaya belajar bareng jiheon gt sedih banget jiheon ga bisa datang gradupadahal pgn liat dia",Neutral
"kiri, kalo kanan soalnya banyak bergerak takut kepentok",Fear
"lo yg menganggap poligami adalah solusi dari perzinaan. oiya dan ngga semua laki2 mau poligami juga. poligami ngga gampang. banyak orang yg benci poligami karna manusia2 kayak lo. inget ya, tanggung jawab poligami itu berat.",Anger
"adek w ldks sm pengukuhan osis lewat online, ga enak bgt",Joy
pernah nolak orang yg padahal gua suka banget ama dia alhasil gw gamon ampe 11 tahun berlalu,Sad
"kadang kadang kita yang selalu buat diri kita kecewa sebab selalu overthinking, nak kata overthinking dah macam drama berepisod yg tak berpenghujungg : cuba tanya tuan badan yang di sana nun dia mesti fikir lain :)",Sad
"dari 15 match competitive, yg menang cuma 4, tolol mending uninstall lagi aja udah, emang gk berbakat",Anger
dijamin emosi,Anger
"mau meluk takut dosa, gak meluk mubadzir astaghfirullah bestie",Fear
"semoga bisa jadi perempuan yang mandiri, semoga bisa terus nyari duit sendiri, semoga bisa tetep sayang sama diri sendiri, biar orang tua dan keluarga bisa bahagia , dan kalo suami banyak tingkah atau demen selingkuh bisa mantep ninggalin & mampu hidup sendiri.",Joy
"gimana ngga makin sayang. ya dia brti pgen orang"" mengapresiasi karya dia bukan lewat penjualan album. dia jg tau klo album fisik ""nct"" emang paling bikin melarat wqwq. setaun normal album 2 jenis per unit, ada 3 unit. belom yg project besar nya. wqwq",Neutral
"aku sedih ada anak biologi masi nanya, trs harus dgimanain ya buat tau kenanya omicron ato bukan?",Sad
"dah tetiba kaitkn malaysia si bodoh libertard ni, takde lagi genocide di malaysia spt berlaku di papua sekarang lol",Anger
"nothing is impossible emang benar adanya, bukan hanya melulu tentang harapan dan rasa senang, tetapi kecewa dan rasa sedih pun ikut andil di dalamnya",Neutral
"ada buat khidmat tapi orang tak tengok, baik buat video lain, boleh buat orang marah dan tengok serta sebarkan",Neutral
takut banget,Fear
bestie gue mau nikahh gatau kok rasanya sedih ya,Sad
belajar islam yg utuhlah jangan hanya hukumnya islam saja biar jadi orang itu bijaksana dan beradab,Neutral
"tbl tbl takut banget loh, iri kan lo ga bisa gitu makanya jangan gatel",Anger
jangan sampai rakyatÂ benci,Anger
"minta tolong unit barunya lgsg dipasangin semuanya sm dicek flashnya bisa atau engga udh worry aja dari awal beli takut ada apa2 makanya smpe gosend instant taunya bener aja kena apes, untung sellernya baik mau ganti unit baru",Fear
"halah ngaku aja na gak usah malu-malu, dasar munafik!",Anger
"kahar muzakar lahir 1921,jusuf kalla 1942 selisih 21 tahun, di nalar jg ga masuk akal pemuda umur 21 dah punya cicit . tp kalau dasarnya character assassination sih sah2 saja, dh biasa orang ngeritik di serang pribadinya di negara ini.",Neutral
"mestinya yg benci pemerintah di obatin sampe sembuh,tdk hanya covidnya yg sembuh tapi sakit hatinya juga sembuh..",Anger
apa kabar presiden yaa,Neutral
akan menyelesaikan masalah kita dan kita tidak perlu takut lagi kepada dos kelapan. fasa klinikal dos kesembilan akan mengesahkan bahawa antibodi akan stabil selepas dos kesepuluh. dos kesebelas akan menjamin bahawa mutasi baru tidak akan terhasil dan tiada sebab untuk kita,Neutral
"ya siapa yang ga sedih anjerr, mo ngomongnya juga gimana. nanti perasaan orang yang tersinggung",Sad
"aku langsung nyobain nder, ini pake minyak telon doang sih. wah luar biasa :')",Joy
"best class ever pokoknya. susah, senang, sedih, semua nyatu sampe kangen berat pengen nangis.",Joy
"seneng banget liat pacarnya salting wkwkw. kanu bisa bebas manja-manja ke farrel, farrel suka. dan farrel juga bakal ngasih kamu banyak afeksi, banyak peluk banyak cium wkwkw. farrel juga termasuk tipe yang fast respon",Love
takut ngga lulus kpi kah?,Fear
"haii jugaa boleh temenan gak min, jujur tweets kamu seru banget dan sering seliweran di tl suka liatnya!! telat gak sih min baru nawarin diri :d",Joy
lagi suka banget lagu 127 yg the rainy night,Love
"jangan selalu katakan ""masih ada waktu"" atau ""nanti saja"". lakukan segera, gunakan waktumu dengan bijak.",Neutral
kaget.. heran.. akhh..,Fear
sedih,Sad
semangat,Joy
enak banget,Joy
aku suka kopi yg mmg tanpa gula atau hanya sedikit gula. cuma kalo terlalu kentel berasa banget kan ampasnya,Neutral
my! baru bangun terus buka hp dan dapat kabar kayak gini. seneng banget ya ampun,Joy
"benda paling sakti saat ini bukan nuklir tapi doit..ia bisa do it..do apa saja,,hampir semuanya bisa dibeli..",Neutral
"aku baru jadi myday akhir 2020 kalo nggak awal 2021, sedih banget belum pernah liat mereka satu frame dan agak nyesel sih baru jadi myday waktu itu, padahal sebelumnya emang udah suka banget sama lagu""nya day6",Sad
gue suka banget baking wkwk,Love
"baik, trs bisa ngertiin aku, trs suka ngelawak ga jelas, absurd, aneh. negatifnya dia ya cukup aku aja yg tau. selebihnya aku sayang sama dia. dari dia yg suka ngelawak ga jelas, selalu support aku, rela nganterin aku ke tempat jauh wkwk trs pendengar yang baik juga dia.",Love
air cukup deras membawa material potongan-potongan kayu,Neutral
lemes maszehh namanya juga emyu kadang bikin bahagia kadang juga kecewa bukan begitu,Sad
setuju banget. ak jg orgnya ngantukan suka tbtb merem lg beraktifitas. minum kopi aja udah ga mempan tau2 setengah jam abis ngopi malah ngantuk bukan melek wkwkwkwkw,Joy
yakin ilangin mie ayam? ko aku ragu?,Fear
tolong terimalah cintaku ku tak bisa hidup tanpamu lebih baik ku mati saja bila harus hidup tanpamu,Neutral
wkwkwk mana uah mau end kan. emg si adnan suka banget bikin kita kepikiran. wkwkkw,Joy
semangat terus berkarya kak!!,Joy
"kagaa kyknya, sedih banget",Sad
"giliran sgala hal yg berbau islam dikebiri,dpojokkan dg alih omikron. srius yg muslim kaga marah??imannya turun atau emnx pura2 muslim?",Anger
kayaknya bakalan enak banget,Neutral
wih kereen. mauu. keliatannya enak semangkanya disendokin gitu. berasa kayak di drama cina,Joy
terlampau taksub pun susah ended up nampak macam orang bodoh,Anger
"knp ya hati ini sangat marah ketika pak jokowi d fitnah ,,",Anger
kok sepi yakk tl gw,Neutral
masih sedih,Sad
udah buka mungkin abis imlek mau order roti srikaya dulu buat ngopi. sisa yg pandan aja jadi sedih yg lain sold.,Sad
"bener bgt sih. banyak bgt yg benci ama gw. salah satunya pas gw kerja di penulis. ada nih 1 tmn gw yg didepan baik, dibelakang malah bilang ke kakak ipar gw kl dia gk suka gw, malah cenderung ke benci. pas gw diputus kontrak, dia tuh seneng bgt njir.",Anger
"kalo gigit bibir termasuk ga sih kak? ky aku kalo lagi emosi, lagi sedih, tu bawaannya gigit bibir bagian bawah sampe rasanya kebas gitu, pernah saking kencengnya takut sobek",Neutral
sedih bgt bgt ah bias gw!! denise,Sad
"i decided to buy pc from kseller je nanti, i takut i tak dapat pull my fav member sebab tangan tak wangi",Fear
"ingat mereka tetap akan menjadi orang baik. mungkin saat kamu dibuat hancur oleh mereka, mereka sedang tidak tau apa yang mereka perbuat. tuhan saja selalu memberikan pengampunan untuk kita manusia. masa kita sesama mamusia tidak bisa saling mengampuni.",Neutral
word cant describe it. gue suka banget sama bc sekarang ini top 1 anime kesukaan gue sih,Love
sedih bgt gk sii,Sad
"takut banget, nggak ada tempat nyaman lagi buat cewek ""cowok memang otak sangean semuanya"" ""pengen pindah negara rasanya"" begitulah kurang lebihnya",Fear
"di tengah2 generasi yang butuh instant gratification, ternyata kesabaran itu kunci utama yang dibutuhkan untuk bertumbuh. ini ada 1 quote dari leo tolstoy. yang gue suka banget yang menggambarkan tentang proses dan waktu.",Neutral
"kami menyayangi jimin, selalu khawatir dengan kesehatannya, selalu sehat dan baik2 saja, makan teratur, makan nasi jangan makan rameyon, ya",Love
bloon. mana ada yg mau kalah. mang bego anjing kntl,Anger
"seperti biasa, selalu nyoba dari tontonan yt yang viewnya banyak tau taunya kali ini gak mempan",Neutral
iya pusing apalagi lucu2. bayangin aku udh jajan 2 leot belum ada jeda seminggu aak tp aku seneng tp sedih jg kenapa bs lemah sm leot lucu kawkakaw,Joy
"terima kasih dasom-ah, kamu suka kah kopi seperti ini?",Neutral
marah btol bang,Anger
wah sekolah? semangat yaa,Joy
"gemes kalau liat kamu malu malu, mau saya kekepin seharian.",Joy
gue ngantuk bgt kenapa ya? jam tidur dan jam bangun seperti biasa padahal,Neutral
"selamat pagi., salam sehat n bahagia untuk semua",Joy
ternyata ngekos sendirian ga seenak yg aku bayangkan mending ada temen kamarnya jadi enak ada temen ngobrol,Sad
srs benci giler dgn org yg tak sabar n tak hormat cuti org.,Anger
"india lumayan ngeri,kalo korea agak bahaya meskipun 4 thn ini ms mereka dibawah kita,kalo hong kong ya gt deh",Fear
gamau tegang belum disuruh ayank gak usah di zoom ! gaboleh ayank,Fear
"pagiku gak semangat, karena belum disun ayang",Sad
"gue suka bingung, orang tuh kenapa sih caper banget mau atensi orang dengan ngehate sc? barangkali lo baca tweet'an gue nih, tolong ya lo baca, kalo lo gak suka sama mika sok ngomong to the point gak usah kek kontol sukanya ngehate pake sc kayak orang tolol, pecundang. :)",Anger
"sch! soalnya di sekolah ku (jateng) kekurangan guru bangett,,banyak guru yg bukan bidangnya justru ngajar di bidang tsb,dan bahkan kepseknya juga rangkap sama sekolah lain. kl emg ini bener sedih banget,gimana generasi kedepannya :(",Sad
"enak ya, bangun tidur langsung cuddle sama ayam",Joy
bahagia bukan berarti segalanya sempurna. bahagia adalah ketika kamu memutuskan tuk melihat segala sesuatu secara sempurna.,Neutral
"lagi sedih, meong ku meninggal :(",Sad
"yakan dia adeknya anjir?? gimana sih maksud lu anjir, masih pagi ini ya jangan buat emosi bgst.",Anger
"happy birthday taehyuni, terima kasih karena udah jdi kesayangan moa moa bkl terus dukung tahyuni dan akan terus berada disamping taehyunie saat sedih dan bahagia sehat terus dan bahagia selalu, jangan lupa istirahat dan makan yang banyak we love you",Love
kemarin kaya biasa aja jaa,Neutral
seneng deh solonya mark bukan lagu marah marah mentok karena w gasuka lagu marah marah wkwk,Joy
simpati itu teman dan dendam itu musuh ! - kogoro mouri,Neutral
"hii ayaa, semangat ya buat hari inii, have a great day ;33",Joy
disini sepi yak,Neutral
"bagiku,juara itu posisi dimna ada rasa puas yg mndtngkan kebahagiaan untk aku,mkhlk sekitar,tentu juga tuhan.smpai2 tuhan&makhluk bahagia akan lahirnya aku cnth kecil semut yg bahagia krn aku mmbrinya sbutir gula h",Neutral
"yg suka merusak tatanan, jangan di kasih ruang. wahabi lokal..",Anger
udah dibikin malu lewat sosmed terus dengan gampangnya mau diajak balikankalo ga bodoh apalagi namanya?,Neutral
",, jadi lapang terang enak ya buat jalan..",Neutral
"ajarkan kepada anak lelaki anda: 1. menundukkan pandangan terhadap lawan jenis (terlebih lagi saat sudah memiliki istri) 2. cukup lah 1 istri saja, karena poligami bukanlah hal yg mudah 3. tidak boleh kdrt baik scr fisik/verbal 4. jangan memiliki pola pikir seperti orang di atas",Neutral
good moawwnnning! let's start this sunny morning with happiness bb don't forget to breakfast && mandi tp masih kepagian jadi nanti siangan aja :d have a nice day bffs semangat buat hari ini yuuuuup jangan lupa selalu bersyukur many people love you,Joy
kalo yang beginian sayang banget sih tu,Love
"liat kok cuman takut pada ikut close juga,nanti gw sendirian:(",Fear
bagus kan? aku suka banget banget,Love
"antum makin tampak bodoh sih ? banyak sumber yg dpt digunakan sebagai bahan perbandingan utk memperoleh informasi yg benar, bukan hanya lewat nuonline, seperti yg saya jelaskan diatas. jangan malas mencari atau browsing utk mendptkan informasi yg benar.",Neutral
